,topic,argument,key_point,stance,label
5334,We should abolish capital punishment,capital punishment is a viable last resort for serious offenders with no possibility of rehabilitation.,The death penalty saves costs to the state,-1,0
5335,We should abolish capital punishment,capital punishment is an immoral act.,State-sanctioned killing is principally wrong,1,1
5336,We should abolish capital punishment,capital punishment is an immoral act.,The death penalty harms the disenfranchised,1,0
5337,We should abolish capital punishment,capital punishment is an immoral act.,The death penalty irreversible,1,0
5338,We should abolish capital punishment,capital punishment is an immoral act.,The death penalty is a waste of resources,1,0
5339,We should abolish capital punishment,capital punishment is an immoral act.,The death penalty is ineffective in deterring crimes,1,0
5340,We should abolish capital punishment,Capital punishment is an important deterrent to those who may consider committing a serious crime.,The death penalty helps the victim/their family,-1,0
5341,We should abolish capital punishment,Capital punishment is an important deterrent to those who may consider committing a serious crime.,The death penalty is acceptable in cases of severe crimes,-1,0
5342,We should abolish capital punishment,Capital punishment is an important deterrent to those who may consider committing a serious crime.,The death penalty is proportional,-1,0
5343,We should abolish capital punishment,Capital punishment is an important deterrent to those who may consider committing a serious crime.,The death penalty prevents crimes,-1,1
5344,We should abolish capital punishment,Capital punishment is an important deterrent to those who may consider committing a serious crime.,The death penalty saves costs to the state,-1,0
5345,We should abolish capital punishment,capital punishment is an outdated system that needs an upheaval.,State-sanctioned killing is principally wrong,1,0
5346,We should abolish capital punishment,capital punishment is an outdated system that needs an upheaval.,The death penalty harms the disenfranchised,1,0
5347,We should abolish capital punishment,capital punishment is an outdated system that needs an upheaval.,The death penalty irreversible,1,0
