,topic,argument,key_point,stance,label
11769,We should ban private military companies,they provide a valuable service when there are not enough people wanting to enlist in the armed forces,Private military companies are well-trained/better equipped,-1,0
14995,We should end mandatory retirement,people are living healthier longer now and forcing retirement based on arbitrary guidelines like age is a bad idea.,A mandatory retirement age decreases institutional knowledge,1,0
5362,We should abolish capital punishment,Capital punishment is asymmetrically enforced against people of color and religious minorities.,The death penalty is a waste of resources,1,0
17402,We should legalize cannabis,cannabis is no more dangerous than alcohol which is legal.,Legalizing cannabis will reduce black-market/criminal activity,1,0
6965,We should abolish intellectual property rights,"without intellectual property rights, the most innovative minds will have no motivation to come up with the best ideas.",Intellectual property rights incentivize investment in developing new products,-1,0
15215,We should end mandatory retirement,we should end mandatory retirement cause not everybody wants to retire from their jobs,A mandatory retirement is not fair/discriminatory,1,0
22686,We should subsidize space exploration,space exploration is a good adventure. our planet is in a future risk of extinct and we should best prepare our refuge in space exploration,Space exploration unravels information about the universe,1,0
11148,We should ban private military companies,military should only be government controlled to ensure action taken is not profit motivated but national security motivated,"Private military companies solicit engaging, or prolonging, conflict",1,0
23553,We should subsidize vocational education,subsidizing vocational education will allow more people to pursue a vocation in a time when too few people are choosing that avenue.,subsidizing vocational education promotes those with fewer resources,1,0
23586,We should subsidize vocational education,the government can't afford to subsidize everything that people want to learn to do. there has to be a cut off point where students have to pay for it themselves. do not subsidize vo-ed.,vocational education is not a good career choice,-1,0
