,Unnamed: 0,topic,argument,key_point,stance,label
3651,12705,We should ban the use of child actors,the use of child actors should be banned to end the exploitation.,Child performers are at risk of exploitation,1,1
11520,17402,We should legalize cannabis,cannabis is no more dangerous than alcohol which is legal.,Legalizing cannabis will reduce black-market/criminal activity,1,0
12099,17981,We should legalize cannabis,sale of cannabis should not be legalized because it is a dangerous drug with known risks and adverse effects,Cannabis increases lack-of-judgement/accidents,-1,0
7270,14619,We should end mandatory retirement,as life expectancy and healthy ageing continue to grow mandatory retirement no longer makes sense.,A mandatory retirement reduces the quality of life for those forced to retire,1,0
5834,21544,We should prohibit women in combat,women in armed conflicts are prone to violations by enemies,Women should serve in safer roles,1,0
13404,22654,We should subsidize space exploration,space exploration has spillover technology that will benefit us on earth.,Space exploration is financially beneficial,1,0
11890,17772,We should legalize cannabis,"legalizing cannabis can increase the number of drug addicts, therefore we shall not",Legal cannabis will boost the black-market/criminal activity,-1,0
12295,18177,We should legalize cannabis,we should legalize cannabis because it helps many people that have pain,If cannabis was legalized it could be regulated,1,0
9542,11372,We should ban private military companies,"private military companies can do things the real military cannot, or be hired for short term assignments.",Private military companies increase safety,-1,0
14298,170,Assisted suicide should be a criminal offence,assisted suicide is equivalent to murder and should be treated as such.,People do not have the right to self-harm/harm others,1,0
11457,17339,We should legalize cannabis,cannabis is a useful medicinal plant which people should be able to use legally.,Cannabis is financially beneficial,1,0
11740,17622,We should legalize cannabis,"if there are no third party harms, then an individual should be able to use any substance they so choose.",People should be allowed to do whatever they want to their own bodies,1,1
15453,6482,We should abolish intellectual property rights,Intellectual property rights help secure people's rights to their income.,Intellectual property rights incentivize creativity/innovation,-1,0
