,Unnamed: 0,topic,argument,key_point,stance,label
1295,5476,We should abolish capital punishment,capital punishment is the best way of stopping a murderer from killing again.,The death penalty prevents crimes,-1,1
16143,2288,The vow of celibacy should be abandoned,"celibacy vows are unnatural, and can cause problems.",Celibacy is unhealthy/unnatural,1,1
476,10613,We should ban human cloning,"human cloning opens up a path never before filled with benefits for human beings, allowing in the future the eradication of many diseases.",Cloning can be used to create more advanced humans,-1,0
10366,7229,We should abolish the right to keep and bear arms,people should be able to keep weapons as a form self defence to defend their property and themselves,Gun control is ineffective,-1,0
254,10391,We should ban human cloning,human cloning could help humanity by creating being with similar organ types that could be donated to the sick,Cloning promotes science/research,-1,0
7474,14823,We should end mandatory retirement,mandatory retirement helps younger workers get jobs,mandatory retirement age benefits those that are about to be retired,-1,0
15721,6750,We should abolish intellectual property rights,"there is no reason to abolish these rights because, if a person came up with an idea, they should get credit for it",Intellectual property rights incentivize investment in developing new products,-1,0
13991,23241,We should subsidize space exploration,we should not subsidize space exploration because it could fall into the wrong hands and have bad purposes.,Space exploration can be carried by the private sector,-1,0
8010,21865,We should subsidize journalism,journalism can make enough income to support itself as is seen by the countless successful media outlets,Government intervention has the risk of inserting bias/harming objectivity,-1,0
554,10691,We should ban human cloning,human cloning should not be banned as it the next step in medicine and will allow for transplantation to be simpler and easier to perform,Cloning helps those who can’t otherwise have a child,-1,0
1847,6028,We should abolish capital punishment,"There cannot be a just retribution for mass murder, for example, but surely death sentence would be closer to justice than subsisting such a murderer till the end of his days at the taxpayer's expense.",The death penalty helps the victim/their family,-1,0
11661,17543,We should legalize cannabis,cannabis should remain illegal as it can have bad affects on a persons health.,Cannabis harms the body,-1,1
